Time,Provider,Latitude,Longitude,Altitude,VerticalAccuracyMeters,Speed,SpeedAccuracyMetersPerSecond,Accuracy,Bearing,BearingAccuracyDegrees,beautiful,boring,depressing,lively,safety,wealthy,,
2019-12-12 10:33:41:524,gps,30.489222328871936,114.50267367721091,29.44940186,4.46767378,0.00000000,0.15811388,11.27399635,0.00000000,0.00000000,32.53300857543945,55.7169189453125,48.69033432006836,46.1871566772461,39.05076217651367,48.75273895263672,,
2019-12-12 10:33:42:534,gps,30.489222338634367,114.50267375690659,29.44836426,4.11261034,0.00000000,0.15811388,11.22948551,0.00000000,0.00000000,36.45685958862305,58.64079666137695,51.82625961303711,44.33334732055664,36.15873718261719,48.4182243347168,,
2019-12-12 10:33:43:538,gps,30.489230606846974,114.50268508423902,28.47485352,4.15137577,1.16999996,0.37202150,11.24194717,91.09999847,1.54380202,36.062557220458984,58.48918533325195,46.30742263793945,40.517555236816406,37.744815826416016,49.68122863769531,,
2019-12-12 10:33:44:535,gps,30.489229810808684,114.50271021793493,28.47253418,3.80401182,3.06999993,0.43931764,11.28887367,90.90000153,2.19573641,31.727834701538086,58.907203674316406,52.91651153564453,44.20212936401367,32.13954544067383,53.18938446044922,,
2019-12-12 10:33:45:539,gps,30.48922889614055,114.50275477723896,28.55096436,3.77305698,4.80000019,0.54037023,11.33008289,91.80000305,1.77866423,34.11223602294922,58.93244171142578,45.74968719482422,44.9489860534668,31.7640380859375,49.58805465698242,,
2019-12-12 10:33:46:542,gps,30.48922707732918,114.50281719807069,28.90344238,2.63979387,6.98000002,0.47507894,11.32327652,91.59999847,1.07864261,23.39208984375,61.16078567504883,51.33089065551758,42.758697509765625,30.4679012298584,47.298744201660156,,
2019-12-12 10:33:47:529,gps,30.489223341004084,114.50290181374781,28.95520020,2.88259554,8.57999992,0.52402288,11.44395828,92.80000305,1.47720325,35.51013946533203,61.05949401855469,53.21050643920898,32.63910675048828,25.51059913635254,40.41813659667969,,
2019-12-12 10:33:48:528,gps,30.489219283278793,114.50300011697851,28.95037842,2.90397167,10.28999996,0.49517673,11.51362419,93.59999847,1.25055456,36.131412506103516,62.61291122436523,46.16121292114258,38.177833557128906,32.56689071655273,49.845008850097656,,
2019-12-12 10:33:49:515,gps,30.489212457874356,114.50311726779266,29.07092285,2.80032825,11.61999989,0.49517673,11.36934757,93.90000153,1.14672995,30.843923568725586,64.48500061035156,40.51110076904297,35.93864440917969,37.10749053955078,41.665130615234375,,
2019-12-12 10:33:50:539,gps,30.489203220040487,114.50324492814734,28.52844238,2.72751021,12.94999981,0.52497619,11.28393269,93.69999695,1.07349253,25.45608139038086,65.58895874023439,56.57929611206055,45.13103103637695,32.27408981323242,43.177730560302734,,
2019-12-12 10:33:51:525,gps,30.48919449835884,114.50338384542958,28.44799805,2.79038763,13.96000004,0.55443662,11.33316612,92.80000305,1.01204562,22.733558654785156,68.40232849121094,52.59973907470703,46.42385482788086,35.97022247314453,43.79685974121094,,
2019-12-12 10:33:52:527,gps,30.48918803892555,114.50353879151461,28.24548340,2.74372005,14.93000031,0.53263497,11.28871632,92.50000000,0.95830166,29.01945686340332,62.23052597045898,55.4857292175293,60.32585525512695,38.76734924316406,50.1515121459961,,
2019-12-12 10:33:53:534,gps,30.489183984213412,114.50369901757902,28.22174072,2.62362814,15.71000004,0.54037023,11.18050575,92.19999695,0.91112065,33.04248046875,60.03543090820313,53.73249435424805,54.78445053100586,42.82939910888672,44.33293151855469,,
2019-12-12 10:33:54:536,gps,30.489177957823372,114.50386622673167,28.00469971,2.50000000,16.56999969,0.54037023,10.81153679,91.59999847,0.86213809,31.894596099853516,60.05118942260742,54.63159942626953,47.06615447998047,43.29062271118164,44.05910873413086,,
2019-12-12 10:33:55:542,gps,30.489172982117868,114.50404986306832,27.68072510,2.98466945,17.43000031,0.54671746,11.52148151,91.09999847,0.86316514,34.76753616333008,61.81732559204102,46.29780960083008,35.27983856201172,37.49930953979492,34.760066986083984,,
2019-12-12 10:33:56:524,gps,30.489166760018495,114.50423217438208,27.53021240,2.98415542,18.25000000,0.52497619,11.51058960,91.19999695,0.77911943,26.73729133605957,65.01627349853516,47.75455093383789,43.077335357666016,30.11534118652344,39.71310806274414,,
2019-12-12 10:33:57:532,gps,30.489164633821517,114.50442616134937,27.21435547,2.74817204,18.95000076,0.53263497,11.32363129,91.69999695,0.74743617,35.1505012512207,56.31752395629883,52.43139266967773,41.6497688293457,33.49673843383789,42.88694381713867,,
2019-12-12 10:33:58:533,gps,30.489158733716078,114.50462107447306,26.74310303,2.81191206,18.97999954,0.54817879,11.38801765,92.00000000,0.72762656,35.54966735839844,61.44483947753906,58.13429641723633,38.842681884765625,33.27833938598633,36.53136444091797,,
2019-12-12 10:33:59:539,gps,30.489151617285103,114.50481795997254,26.45922852,3.04545641,19.04000092,0.54037023,11.58949852,92.40000153,0.71145076,21.437280654907227,61.65636444091797,54.28597259521485,47.61183547973633,37.55132675170898,45.17751693725586,,
2019-12-12 10:34:00:531,gps,30.489145374398095,114.50501374978121,26.48919678,2.96718836,19.00000000,0.55443662,11.53603935,91.80000305,0.69907862,23.07042121887207,62.265541076660156,56.48444366455078,50.6773910522461,43.61975860595703,42.72465133666992,,
2019-12-12 10:34:01:538,gps,30.489135904409704,114.50521158154417,26.47772217,2.90082216,18.85000038,0.54817879,11.49175262,92.50000000,0.69072634,27.9039306640625,68.05814361572266,55.31868743896485,55.5220832824707,43.41293716430664,45.85395050048828,,
2019-12-12 10:34:02:523,gps,30.489126372280865,114.5054068033486,26.21374512,2.85502124,18.65999985,0.52497619,11.45930099,93.50000000,0.68221068,22.611597061157227,62.03871154785156,51.75811767578125,62.50723648071289,45.2103157043457,45.55378723144531,,
2019-12-12 10:34:03:529,gps,30.489116904054047,114.50560074013839,26.00488281,2.77018881,18.52000046,0.54817879,11.40229321,93.30000305,0.67514330,31.350637435913086,61.53986740112305,43.61062622070313,39.188819885253906,34.072872161865234,44.68553161621094,,
2019-12-12 10:34:04:536,gps,30.48910560541653,114.50579132965173,26.05413818,2.79305029,18.36000061,0.54037023,11.43081760,93.40000153,0.67103851,31.126306533813477,63.69906234741211,37.74740219116211,39.06075668334961,35.36186599731445,44.83664321899414,,
2019-12-12 10:34:05:533,gps,30.489088151990376,114.50598954951101,26.61059570,2.50000000,18.20000076,0.40607882,10.35089779,92.80000305,0.63996291,34.18465042114258,66.24860382080078,42.88594818115234,32.99137496948242,32.53206253051758,44.879150390625,,
2019-12-12 10:34:06:521,gps,30.489078200303553,114.50617797756405,26.22131348,2.50000000,18.01000023,0.51739734,10.06534958,92.80000305,0.63965744,31.332120895385742,66.35919952392578,34.471267700195305,31.07526397705078,34.51528549194336,41.19666290283203,,
2019-12-12 10:34:07:524,gps,30.489071423855684,114.50636498142013,25.97277832,2.50000000,17.95000076,0.50990194,10.00268936,92.30000305,0.63542736,30.707788467407227,64.86341094970703,44.619850158691406,33.18741607666016,36.03906631469727,45.72270584106445,,
2019-12-12 10:34:08:524,gps,30.48906568858071,114.50655170652,25.96716309,2.50000000,18.04000092,0.55443662,10.01042080,91.69999695,0.63590151,23.917695999145508,62.65753555297852,52.0307846069336,45.9644775390625,33.183788299560554,40.21731948852539,,
2019-12-12 10:34:09:526,gps,30.48906054458306,114.50674139044682,25.80426025,2.50000000,18.15999985,0.57008773,10.01286411,92.50000000,0.63798875,22.43007469177246,64.62467193603516,49.084716796875,56.8853530883789,35.00006484985352,49.54931259155274,,
2019-12-12 10:34:10:528,gps,30.48905468042283,114.50693107441683,25.48327637,2.50000000,18.11000061,0.55443662,10.00992489,92.19999695,0.64035922,32.56016159057617,71.8241958618164,47.31037902832031,53.42210006713867,34.38959503173828,55.58993911743164,,
2019-12-12 10:34:11:527,gps,30.489046525895297,114.50712067860849,26.13525391,2.50000000,17.79000092,0.56222773,10.02556515,92.19999695,0.68973702,31.16230583190918,60.29684829711914,51.78309631347656,33.47142791748047,35.8830680847168,35.48155975341797,,
2019-12-12 10:34:12:532,gps,30.489044159806337,114.50729148528148,25.16894531,2.50000000,17.35000038,0.40000001,9.99046516,92.30000305,0.63317537,39.466121673583984,63.25384902954102,49.18992233276367,43.1509895324707,34.13856887817383,46.8743782043457,,
2019-12-12 10:34:13:526,gps,30.489041119635914,114.5074635970086,24.01293945,2.50000000,16.98999977,0.40000001,9.99043369,92.19999695,0.63200498,30.2136287689209,62.96102905273438,58.90314102172852,47.3491439819336,33.378223419189446,40.12905502319336,,
2019-12-12 10:34:14:530,gps,30.489035721938276,114.50763468256466,23.45837402,2.50000000,16.60000038,0.37643060,9.98490620,91.69999695,0.63034922,27.5881404876709,66.19113159179689,47.91497802734375,45.75351333618164,33.829452514648445,42.2378044128418,,
2019-12-12 10:34:15:527,gps,30.489030918532286,114.50780110609826,23.20019531,2.50000000,16.34000015,0.52630788,10.80422878,92.50000000,0.59434408,33.78104019165039,67.24150848388672,46.05441284179688,33.371166229248054,30.5993709564209,35.58353042602539,,
2019-12-12 10:34:16:525,gps,30.48902915226661,114.50797210252652,22.94671631,2.50000000,16.17000008,0.48795491,10.77628136,91.90000153,0.63895863,26.74936866760254,64.32483673095703,45.82762908935547,30.37285614013672,31.03618049621582,33.02654266357422,,
2019-12-12 10:34:17:530,gps,30.48902388598964,114.50814610728517,22.17694092,2.51259208,16.70000076,0.51739734,10.74297905,91.90000153,0.63322526,23.954360961914062,67.211181640625,52.76152420043945,32.847267150878906,31.12596893310547,38.11941146850586,,
2019-12-12 10:34:18:509,gps,30.48901795773342,114.50832072975793,21.48852539,2.50000000,17.06999969,0.55443662,10.36180687,91.80000305,0.63534260,30.740589141845703,63.19738006591797,57.26239776611328,36.63081741333008,28.817495346069336,42.17283248901367,,
2019-12-12 10:34:19:526,gps,30.489014628948368,114.50850575287139,21.10656738,2.50000000,17.47999954,0.55443662,10.02431679,91.30000305,0.68156290,32.54533386230469,64.88783264160156,57.40412521362305,39.37498092651367,36.03001022338867,39.68263244628906,,
2019-12-12 10:34:20:523,gps,30.489011046937648,114.50868190000799,20.98614502,2.50000000,17.84000015,0.53263497,10.00741959,91.09999847,0.63829142,33.21788787841797,61.11423873901367,55.40294647216797,36.29923629760742,33.90199661254883,36.69865036010742,,
2019-12-12 10:34:21:533,gps,30.489002153321508,114.50887137596833,20.64459229,2.50000000,17.90999985,0.40000001,9.99028778,91.59999847,0.62489212,26.159271240234375,62.50223159790039,52.94612503051758,46.0019760131836,32.40040969848633,44.825531005859375,,
2019-12-12 10:34:22:510,gps,30.48899690884141,114.50905488518616,20.43920898,2.50000000,17.59000015,0.53263497,10.00624657,91.40000153,0.63643354,31.121747970581055,62.33590698242188,53.57830047607422,43.88957214355469,37.708251953125,44.37539291381836,,
2019-12-12 10:34:23:509,gps,30.488992864836504,114.50923506737247,20.28967285,2.50000000,17.30999947,0.52497619,10.50994110,91.59999847,0.64460373,32.67207336425781,64.92208862304689,52.73807144165039,47.55063247680664,41.52798080444336,42.54382705688477,,
2019-12-12 10:34:24:518,gps,30.488986271647974,114.50941477133976,20.16851807,2.54173136,17.22999954,0.56222773,11.03839588,92.50000000,0.65119261,32.496986389160156,63.42729568481445,48.81878280639648,42.36946487426758,39.24411010742188,45.763084411621094,,
2019-12-12 10:34:25:529,gps,30.488978589039103,114.50959421638018,19.94317627,3.19561410,17.39999962,0.55443662,11.22723103,93.30000305,0.65373629,33.63554763793945,58.80006790161133,48.36273574829102,41.20619201660156,31.5627384185791,45.48061752319336,,
2019-12-12 10:34:26:539,gps,30.488972304686502,114.50977109151906,20.05194092,3.42361903,17.12999916,0.55443662,11.22864056,92.59999847,0.66148889,28.760393142700195,64.75962066650389,39.59460830688477,38.42821502685547,36.35426712036133,41.43516540527344,,
2019-12-12 10:34:27:529,gps,30.488963880588155,114.50995436228708,19.92492676,2.64640427,16.76000023,0.55443662,11.28282833,91.90000153,0.71928686,32.44773483276367,64.95601654052734,48.542823791503906,37.98628616333008,31.09292221069336,40.80920028686523,,
2019-12-12 10:34:28:532,gps,30.488956552411782,114.510122520925,19.88818359,2.87569284,16.65999985,0.55443662,11.32158184,91.69999695,0.67898268,37.56822204589844,68.54408264160156,38.73246765136719,43.90260696411133,33.53084945678711,38.88742446899414,,
2019-12-12 10:34:29:523,gps,30.48895101565434,114.51029706556808,20.22418213,2.50822496,16.65999985,0.54671746,11.36938953,92.09999847,0.68279064,30.202045440673828,65.24216461181639,41.37744140625,46.83208847045898,33.548194885253906,41.18904495239258,,
2019-12-12 10:34:30:543,gps,30.48894501755241,114.5104687313281,20.26263428,2.69060636,16.45000076,0.53263497,11.35502052,92.09999847,0.69058299,35.655452728271484,60.53793334960938,42.07746505737305,41.07831573486328,36.641056060791016,44.69070816040039,,
2019-12-12 10:34:31:528,gps,30.48894241920748,114.51064084586149,20.11114502,2.85263610,16.27000046,0.53263497,11.40450859,91.69999695,0.69495827,39.02592468261719,65.30134582519531,45.48351287841797,38.61956787109375,35.59492111206055,37.66069793701172,,
2019-12-12 10:34:32:524,gps,30.488934835135023,114.51081110722258,20.39520264,2.85528374,16.01000023,0.39204592,11.24819756,91.80000305,0.68054128,31.248659133911133,63.49047470092773,47.67245101928711,34.097251892089844,36.74929428100586,28.91332626342773,,
2019-12-12 10:34:33:533,gps,30.488938703766454,114.51096497213014,19.71270752,2.59218979,15.14000034,0.39204592,10.80087948,91.19999695,0.68739742,37.24168395996094,63.954444885253906,51.09623718261719,38.60896301269531,33.89937973022461,31.354961395263672,,
2019-12-12 10:34:34:513,gps,30.48893643772926,114.511123170204,19.63934326,2.58540559,14.84000015,0.54817879,10.81597614,90.50000000,0.70285141,27.796371459960938,56.12107849121094,47.19459915161133,37.50964736938477,29.89931297302246,34.90478515625,,
2019-12-12 10:34:35:537,gps,30.488929175263618,114.51128307155798,19.73614502,2.50000000,15.01000023,0.56222773,10.72731209,92.09999847,0.75823992,32.33382034301758,60.76234817504883,62.38653945922852,47.48393249511719,34.09609603881836,35.87129592895508,,
2019-12-12 10:34:36:522,gps,30.48892566416796,114.51143625893641,19.64147949,2.50000000,15.51000023,0.53907329,10.65720177,92.00000000,0.70322073,29.65096092224121,61.44672775268555,48.137290954589844,37.92264938354492,35.479183197021484,35.51591873168945,,
2019-12-12 10:34:37:527,gps,30.48892008278099,114.51159937857625,19.47802734,2.50000000,15.86999989,0.55443662,10.51836586,90.59999847,0.70054317,35.73427963256836,59.685997009277344,49.7413558959961,46.47266387939453,36.9101676940918,42.36359786987305,,
2019-12-12 10:34:38:519,gps,30.488916430967084,114.51176620450576,19.22015381,2.50000000,16.20000076,0.56222773,10.34070015,90.50000000,0.69915479,30.807680130004883,63.96665954589844,50.10371017456055,43.24856185913086,34.800743103027344,44.75895309448242,,
2019-12-12 10:34:39:527,gps,30.4889100180978,114.51193983458354,19.48956299,2.50000000,16.37999916,0.43278170,9.99187374,90.50000000,0.68114275,31.95256233215332,60.38476943969727,51.28391647338867,45.65214920043945,37.87995147705078,43.2579460144043,,
2019-12-12 10:34:40:525,gps,30.48890328159957,114.51211470018511,20.05273438,2.50000000,16.37000084,0.67475921,10.01673603,91.00000000,0.67860013,28.710254669189453,60.44233703613281,44.41353988647461,46.85681533813477,34.839645385742195,36.98605728149414,,
2019-12-12 10:34:41:523,gps,30.48890524790151,114.51228618958359,20.57177734,2.50000000,16.36000061,0.99904954,10.07098293,90.69999695,0.52763027,26.5775146484375,58.97196578979492,48.38116836547852,38.71940612792969,38.34947204589844,40.32849502563477,,
2019-12-12 10:34:42:532,gps,30.488909143207856,114.51244824516978,20.23828125,2.50000000,16.37000084,0.90785462,10.05914211,90.80000305,0.53591073,31.90357208251953,64.48321533203125,46.24862670898438,49.96099472045898,34.91487503051758,38.73953628540039,,
2019-12-12 10:34:43:525,gps,30.488907445605154,114.51262080069574,20.29382324,2.50000000,16.36000061,1.00657833,10.09792423,91.40000153,0.57966179,26.446107864379883,59.78533172607422,44.29905319213867,39.89001846313477,31.0674991607666,35.84725570678711,,
2019-12-12 10:34:44:522,gps,30.48890441979641,114.5127860141911,20.54541016,2.72683835,16.37999916,0.57384670,10.01096916,91.19999695,0.53575414,24.184310913085938,64.78330993652344,45.6546745300293,44.05317306518555,31.21621513366699,36.7822265625,,
2019-12-12 10:34:45:529,gps,30.488902220609084,114.5129524932026,20.59448242,3.30720949,16.37000084,0.88459033,10.38809490,91.00000000,0.53297377,23.256921768188477,61.59680557250977,49.91725158691406,32.69327926635742,27.77288246154785,33.31471633911133,,
2019-12-12 10:34:46:529,gps,30.488900959663468,114.51311970974915,20.62475586,3.87928677,16.40999985,0.96260065,10.32675552,90.59999847,0.53684199,27.43313217163086,59.23369216918945,44.509857177734375,37.19523239135742,31.059289932250977,44.069332122802734,,
